1.945549,1.945549,5.311641
2.789597,2.789597,7.241041
2.070161,2.070161,5.685445
1.352991,1.352991,4.549905
1.379881,1.379881,4.014276
2.657917,2.657917,5.907390
1.370398,1.370398,4.077773
0.761166,0.761166,2.959711
1.241685,1.241685,4.389637
1.760667,1.760667,7.877130
